SER,Distance,Speed,TIME
5,0.157,6.338801498127341,7
5,0.157,6.124379837488657,8
5,0.157,5.997643446934735,9
5,0.157,5.993598532575631,10
5,0.157,5.953886750205701,11
5,0.157,5.94233321520641,12
5,0.157,6.09340475093141,13
5,0.157,6.080211473620486,14
5,0.157,6.01340864006011,15
5,0.157,5.973091934448198,16
5,0.157,6.177925166357587,17
5,0.157,5.9586071205727515,18
5,0.157,5.6538093637454985,19
5,0.157,5.788593776490561,20
5,0.157,6.187936932794663,21
5,0.157,6.270806193604829,22
5,0.157,6.271793387105364,23
7,0.061,31.37142857142857,0
7,0.061,39.73714285714285,1
7,0.061,29.382987012987012,2
7,0.061,33.46285714285714,3
7,0.061,29.08987012987013,4
7,0.061,31.371428571428574,5
7,0.061,31.284285714285712,6
7,0.061,31.37142857142857,7
7,0.061,27.00108225108225,8
7,0.061,25.11298701298701,9
7,0.061,23.401818181818182,10
7,0.061,27.247072927072924,11
7,0.061,27.481688311688313,12
7,0.061,19.74181818181818,13
7,0.061,25.287272727272725,14
7,0.061,26.317142857142855,15
7,0.061,28.424415584415584,16
7,0.061,26.703740259740254,17
7,0.061,23.211688311688306,18
7,0.061,21.4822987012987,19
7,0.061,22.089800199800198,20
7,0.061,21.864935064935064,21
7,0.061,24.51751082251082,22
7,0.061,28.81655844155844,23
8,0.154,28.69263157894737,0
8,0.154,36.23697612732096,1
8,0.154,30.207692307692312,2
8,0.154,27.720000000000002,3
8,0.154,27.720000000000006,4
8,0.154,27.720000000000006,5
8,0.154,25.9875,6
8,0.154,29.987692307692313,7
8,0.154,23.838290598290598,8
8,0.154,21.686120689655173,9
8,0.154,27.041399204244033,10
8,0.154,22.27146005617101,11
8,0.154,25.693899204244033,12
8,0.154,23.06232832301798,13
8,0.154,23.06232832301798,14
8,0.154,20.444827586206895,15
8,0.154,25.90631299734748,16
8,0.154,22.07244827586207,17
8,0.154,27.520531674208147,18
8,0.154,18.758793103448276,19
8,0.154,23.11991379310345,20
8,0.154,25.1805658709107,21
8,0.154,21.223621426466256,22
8,0.154,24.823210945134722,23
9,0.192,21.62111436950147,0
9,0.192,35.78181818181818,1
9,0.192,24.654545454545456,2
9,0.192,20.94545454545455,3
9,0.192,19.181626794258374,4
9,0.192,19.181626794258374,5
9,0.192,19.475598086124407,6
9,0.192,19.753545687049527,7
9,0.192,16.75725677830941,8
9,0.192,13.154066985645933,9
9,0.192,18.223923444976077,10
9,0.192,15.901298701298701,11
9,0.192,20.0069029275809,12
9,0.192,20.042870813397133,13
9,0.192,18.56367389060887,14
9,0.192,15.066028708133972,15
9,0.192,22.34719000892061,16
9,0.192,15.653971291866032,17
9,0.192,21.493779904306223,18
9,0.192,13.72571891979564,19
9,0.192,20.148538260703923,20
9,0.192,16.83006060606061,21
9,0.192,15.050405734440778,22
9,0.192,18.898721989248305,23
10,0.134,19.295999999999996,0
10,0.134,27.872,1
10,0.134,18.662545454545455,2
10,0.134,19.295999999999996,3
10,0.134,19.296,4
10,0.134,19.296,5
10,0.134,21.439999999999998,6
10,0.134,20.65184236453202,7
10,0.134,11.791916598591824,8
10,0.134,15.129818181818186,9
10,0.134,14.263094777562864,10
10,0.134,17.040549323017405,11
10,0.134,15.651822050290136,12
10,0.134,15.013183752417797,13
10,0.134,14.647134971929992,14
10,0.134,16.53561390762844,15
10,0.134,20.823613907628438,16
10,0.134,12.790552549889137,17
10,0.134,16.40191102514507,18
10,0.134,18.395893230174078,19
10,0.134,16.5747163029525,20
10,0.134,15.82439553429027,21
10,0.134,14.204656862745098,22
10,0.134,16.19132828282828,23
11,0.255,30.951724137931038,0
11,0.255,35.823188405797104,1
11,0.255,31.688537549407116,2
11,0.255,32.15217391304348,3
11,0.255,30.6,4
11,0.255,30.6,5
11,0.255,30.599999999999998,6
11,0.255,29.508211143695018,7
11,0.255,25.060626884678687,8
11,0.255,24.800217108119842,9
11,0.255,31.688537549407116,10
11,0.255,25.959522465112528,11
11,0.255,24.782115954614966,12
11,0.255,24.472399572477215,13
11,0.255,24.504942041571486,14
11,0.255,21.10808727746418,15
11,0.255,26.333537549407115,16
11,0.255,25.222575139146567,17
11,0.255,23.481541131629026,18
11,0.255,25.93272727272727,19
11,0.255,25.253988868274586,20
11,0.255,27.055533596837947,21
11,0.255,26.779784240150093,22
11,0.255,28.50397727272727,23
12,0.091,25.963636363636358,0
12,0.091,27.49090909090909,1
12,0.091,27.490909090909085,2
12,0.091,25.2,3
12,0.091,24.716363636363635,4
12,0.091,23.8,5
12,0.091,25.963636363636358,6
12,0.091,24.900000000000002,7
12,0.091,21.09093137254902,8
12,0.091,21.296969696969697,9
12,0.091,23.227272727272723,10
12,0.091,22.07938831034806,11
12,0.091,24.52620320855615,12
12,0.091,20.890196078431373,13
12,0.091,21.653832442067735,14
12,0.091,22.4174688057041,15
12,0.091,19.651355661881976,16
12,0.091,25.441148325358853,17
12,0.091,22.16030303030303,18
12,0.091,19.788363636363638,19
12,0.091,21.294290271132372,20
12,0.091,23.405704099821747,21
12,0.091,21.874469696969694,22
12,0.091,26.727272727272723,23
13,0.185,16.58231707317073,0
13,0.185,17.020474967907575,1
13,0.185,16.525320924261877,2
13,0.185,16.660686777920414,3
13,0.185,15.115768522779566,4
13,0.185,16.32512195121951,5
13,0.185,16.31158536585366,6
13,0.185,15.878375113258834,7
13,0.185,13.990016267376516,8
13,0.185,14.309780799112099,9
13,0.185,15.871052631578948,10
13,0.185,14.79434726147735,11
13,0.185,14.7555631943914,12
13,0.185,14.531861063464838,13
13,0.185,13.277808873240849,14
13,0.185,13.991792929292933,15
13,0.185,14.314357013222713,16
13,0.185,13.906415094339621,17
13,0.185,14.946052631578945,18
13,0.185,12.611174365647365,19
13,0.185,14.575207961972668,20
13,0.185,15.185695935709111,21
13,0.185,14.27945575084798,22
13,0.185,14.824927446800382,23
14,0.136,23.21379310344828,0
14,0.136,20.765793103448278,1
14,0.136,20.68137931034483,2
14,0.136,24.48,3
14,0.136,21.441103448275864,4
14,0.136,23.350153846153848,5
14,0.136,19.415172413793105,6
14,0.136,20.49379310344828,7
14,0.136,17.33368700265252,8
14,0.136,18.659882269537444,9
14,0.136,15.636650246305416,10
14,0.136,17.92230769230769,11
14,0.136,15.791379310344828,12
14,0.136,17.47137931034483,13
14,0.136,18.130443349753694,14
14,0.136,15.647461057116232,15
14,0.136,15.452866462521635,16
14,0.136,22.960551724137932,17
14,0.136,16.819092408057926,18
14,0.136,14.556845652018065,19
14,0.136,14.919198508853682,20
14,0.136,18.793793103448277,21
14,0.136,17.621379310344828,22
14,0.136,20.760677115987463,23
15,0.132,29.7,0
15,0.132,27.758823529411767,1
15,0.132,26.400000000000006,2
15,0.132,29.7,3
15,0.132,25.740000000000002,4
15,0.132,29.7,5
15,0.132,29.150000000000002,6
15,0.132,28.918421052631583,7
15,0.132,27.428823529411762,8
15,0.132,22.699034482758623,9
15,0.132,20.932153846153845,10
15,0.132,20.11949602122016,11
15,0.132,21.588177339901478,12
15,0.132,24.27857142857143,13
15,0.132,20.724725274725273,14
15,0.132,23.709605911330055,15
15,0.132,17.741720348616905,16
15,0.132,22.39448275862069,17
15,0.132,23.099999999999998,18
15,0.132,19.848768472906407,19
15,0.132,19.90191360363774,20
15,0.132,26.14615384615385,21
15,0.132,19.374512743628184,22
15,0.132,27.830000000000002,23
16,0.056,33.6,0
16,0.056,30.56,1
16,0.056,31.36,2
16,0.056,32.8,3
16,0.056,30.912,4
16,0.056,33.984,5
16,0.056,33.6,6
16,0.056,32.199999999999996,7
16,0.056,25.653333333333332,8
16,0.056,23.053333333333338,9
16,0.056,22.77333333333333,10
16,0.056,23.77454545454545,11
16,0.056,20.974545454545453,12
16,0.056,23.52,13
16,0.056,24.08,14
16,0.056,25.919999999999998,15
16,0.056,15.384615384615385,16
16,0.056,27.072000000000003,17
16,0.056,27.78461538461539,18
16,0.056,24.49745454545455,19
16,0.056,22.094545454545454,20
16,0.056,25.38666666666667,21
16,0.056,25.666666666666668,22
16,0.056,25.16,23
17,0.055,20.274509803921568,0
17,0.055,22.09166666666667,1
17,0.055,20.274509803921568,2
17,0.055,22.458333333333332,3
17,0.055,22.0,4
17,0.055,22.0,5
17,0.055,21.633333333333336,6
17,0.055,20.966666666666665,7
17,0.055,16.905128205128204,8
17,0.055,15.527485994397757,9
17,0.055,15.937971342383108,10
17,0.055,15.514005602240895,11
17,0.055,13.37254901960784,12
17,0.055,14.895833333333334,13
17,0.055,11.860819327731093,14
17,0.055,11.91936274509804,15
17,0.055,12.101337903582484,16
17,0.055,13.458823529411765,17
17,0.055,15.036414565826332,18
17,0.055,14.319411764705881,19
17,0.055,16.31011904761905,20
17,0.055,16.66941391941392,21
17,0.055,16.607142857142858,22
17,0.055,20.416666666666668,23
18,0.08,22.153846153846157,0
18,0.08,19.166433566433568,1
18,0.08,22.153846153846157,2
18,0.08,21.66153846153846,3
18,0.08,22.153846153846153,4
18,0.08,21.56307692307692,5
18,0.08,20.151048951048953,6
18,0.08,21.461538461538463,7
18,0.08,20.505494505494507,8
18,0.08,16.189886480908154,9
18,0.08,17.726273726273728,10
18,0.08,18.461538461538463,11
18,0.08,13.0989010989011,12
18,0.08,13.258741258741258,13
18,0.08,15.104895104895105,14
18,0.08,16.724319159101768,15
18,0.08,12.681318681318684,16
18,0.08,15.910489510489512,17
18,0.08,15.748251748251747,18
18,0.08,14.561994527211919,19
18,0.08,17.726273726273728,20
18,0.08,16.797887695828198,21
18,0.08,18.529554655870445,22
18,0.08,21.461538461538463,23
19,0.097,16.82548872180451,0
19,0.097,17.627744360902255,1
19,0.097,17.919473684210526,2
19,0.097,17.766315789473683,3
19,0.097,16.14721804511278,4
19,0.097,17.82757894736842,5
19,0.097,14.827142857142858,6
19,0.097,17.780902255639095,7
19,0.097,12.879324287730823,8
19,0.097,14.704393039049236,9
19,0.097,14.548500181906379,10
19,0.097,9.953267374517376,11
19,0.097,12.597976021133917,12
19,0.097,12.687860191018087,13
19,0.097,11.412237481235785,14
19,0.097,15.398577524893312,15
19,0.097,12.597976021133917,16
19,0.097,11.549642755537494,17
19,0.097,11.353568126397073,18
19,0.097,10.234617511520737,19
19,0.097,12.306500298995545,20
19,0.097,15.46091013306633,21
19,0.097,14.697385550139911,22
19,0.097,14.106571428571428,23
20,0.087,19.11583333333333,0
20,0.087,17.670098039215684,1
20,0.087,18.245833333333334,2
20,0.087,19.38308823529412,3
20,0.087,17.979999999999997,4
20,0.087,17.979999999999997,5
20,0.087,18.245833333333334,6
20,0.087,19.020588235294117,7
20,0.087,16.71570175438596,8
20,0.087,15.258773291925465,9
20,0.087,13.48547802197802,10
20,0.087,12.469166666666665,11
20,0.087,12.6025,12
20,0.087,13.871666666666664,13
20,0.087,13.871666666666664,14
20,0.087,13.7067876344086,15
20,0.087,14.733870967741936,16
20,0.087,17.68064516129032,17
20,0.087,13.496249999999998,18
20,0.087,13.284230769230769,19
20,0.087,14.729025641025638,20
20,0.087,15.181060606060605,21
20,0.087,14.872287252221462,22
20,0.087,16.993560606060605,23
21,0.054,23.400000000000002,0
21,0.054,21.825000000000003,1
21,0.054,22.5,2
21,0.054,22.5,3
21,0.054,21.6,4
21,0.054,19.71,5
21,0.054,22.5,6
21,0.054,22.950000000000003,7
21,0.054,19.665,8
21,0.054,16.347570850202427,9
21,0.054,16.30454887218045,10
21,0.054,13.096671826625387,11
21,0.054,13.215789473684211,12
21,0.054,15.560526315789476,13
21,0.054,13.617027863777091,14
21,0.054,15.64202786377709,15
21,0.054,12.977554179566562,16
21,0.054,14.437058823529412,17
21,0.054,14.921052631578947,18
21,0.054,14.196315789473683,19
21,0.054,13.61702786377709,20
21,0.054,16.91357142857143,21
21,0.054,17.74204795204795,22
21,0.054,19.665,23
22,0.102,20.82552631578947,0
22,0.111,20.15526315789474,1
22,0.111,20.970000000000002,2
22,0.111,20.15526315789474,3
22,0.111,18.817548387096775,4
22,0.111,19.98,5
22,0.102,20.001290322580648,6
22,0.102,20.475,7
22,0.122,18.69927733556766,8
22,0.122,17.999132369299222,9
22,0.102,18.363450210378684,10
22,0.122,15.141755583126551,11
22,0.111,17.000080645161294,12
22,0.111,19.927500000000002,13
22,0.122,14.326674937965258,14
22,0.122,15.136451612903224,15
22,0.122,16.41167493796526,16
22,0.122,14.535558312655088,17
22,0.122,17.000080645161294,18
22,0.102,14.232580645161288,19
22,0.102,14.47522577996716,20
22,0.102,13.88794139194139,21
22,0.102,15.576352082699907,22
22,0.102,16.54323281907433,23
23,0.071,25.56,0
23,0.071,25.458571428571428,1
23,0.071,25.56,2
23,0.071,26.625,3
23,0.071,25.56,4
23,0.071,25.56,5
23,0.071,25.205,6
23,0.071,25.646060606060605,7
23,0.071,17.142805429864254,8
23,0.071,17.357484084542907,9
23,0.071,15.873571428571429,10
23,0.071,13.181032967032968,11
23,0.071,13.556108977978544,12
23,0.071,18.259347826086955,13
23,0.071,16.357662337662337,14
23,0.071,23.236363636363635,15
23,0.071,16.67142203334423,16
23,0.071,17.416207792207793,17
23,0.071,16.44987012987013,18
23,0.071,14.759180124223601,19
23,0.071,14.521164307828393,20
23,0.071,20.51978021978022,21
23,0.071,20.89168498168498,22
23,0.071,24.14,23
24,0.094,14.1,0
24,0.094,14.406521739130433,1
24,0.094,13.459090909090909,2
24,0.094,14.202173913043476,3
24,0.094,14.1,4
24,0.094,13.213714285714284,5
24,0.094,14.406521739130435,6
24,0.094,14.006,7
24,0.094,11.863606584985895,8
24,0.094,11.93577333400748,9
24,0.094,11.301329671917905,10
24,0.094,11.156272376272375,11
24,0.094,10.649862490450724,12
24,0.094,11.33529411764706,13
24,0.094,10.2576871657754,14
24,0.094,12.177272727272728,15
24,0.094,12.13301948051948,16
24,0.094,12.50149732620321,17
24,0.094,11.492110389610389,18
24,0.094,10.144890756302521,19
24,0.094,11.530600920214377,20
24,0.094,12.757142857142858,21
24,0.094,12.282301476301477,22
24,0.094,12.992659340659342,23
25,0.497,16.389808173477896,0
25,0.497,15.29122368844042,1
25,0.497,15.99843207638275,2
25,0.497,15.504757523026887,3
25,0.497,15.822269435055528,4
25,0.497,16.414678899082567,5
25,0.497,14.933655239014968,6
25,0.497,16.440010193679914,7
25,0.497,14.005373099673045,8
25,0.497,14.067904832296136,9
25,0.497,13.461789850296583,10
25,0.497,12.720612900096844,11
25,0.497,12.120874186140256,12
25,0.497,12.871675159919619,13
25,0.497,13.283361130632892,14
25,0.497,14.150524589980312,15
25,0.497,12.636821897300885,16
25,0.497,13.788800441470647,17
25,0.497,13.178680743553882,18
25,0.497,12.199992897888915,19
25,0.497,13.410272511318956,20
25,0.497,13.650648621553884,21
25,0.497,14.078034238488783,22
25,0.497,14.572677532282796,23
26,0.13,29.25,0
26,0.13,27.33823529411765,1
26,0.13,29.25,2
26,0.13,28.96323529411765,3
26,0.13,27.3,4
26,0.13,26.955882352941178,5
26,0.13,28.19349845201238,6
26,0.13,29.25,7
26,0.13,25.907094943240455,8
26,0.13,22.64448051948052,9
26,0.13,26.295454545454547,10
26,0.13,19.130017921146955,11
26,0.13,19.266414141414145,12
26,0.13,25.349999999999998,13
26,0.13,19.825,14
26,0.13,22.099999999999998,15
26,0.13,21.210317460317466,16
26,0.13,21.294,17
26,0.13,23.328063241106722,18
26,0.13,20.20909090909091,19
26,0.13,23.340909090909093,20
26,0.13,23.805194805194805,21
26,0.13,24.710163996948896,22
26,0.13,28.13480392156863,23
27,0.143,46.800000000000004,0
27,0.143,48.35999999999999,1
27,0.143,43.51578947368421,2
27,0.143,47.580000000000005,3
27,0.143,46.8,4
27,0.143,47.736000000000004,5
27,0.143,48.36000000000001,6
27,0.143,47.580000000000005,7
27,0.143,39.58578947368421,8
27,0.143,37.9145,9
27,0.143,39.14778947368421,10
27,0.143,30.79157894736842,11
27,0.143,27.639368421052627,12
27,0.143,27.91629944426283,13
27,0.143,26.381061349024733,14
27,0.143,30.65491228070175,15
27,0.143,28.187714285714282,16
27,0.143,24.493642105263156,17
27,0.143,28.079728015691398,18
27,0.143,26.775894736842105,19
27,0.143,33.04840336134454,20
27,0.143,38.09293233082707,21
27,0.143,37.88914285714285,22
27,0.143,41.84436090225564,23
28,0.135,60.75000000000001,0
28,0.135,55.12500000000001,1
28,0.135,59.62500000000001,2
28,0.135,60.75000000000001,3
28,0.135,59.40000000000001,4
28,0.135,60.750000000000014,5
28,0.135,59.62500000000001,6
28,0.135,60.75000000000001,7
28,0.135,57.37500000000001,8
28,0.135,53.1,9
28,0.135,53.1,10
28,0.135,49.15227272727274,11
28,0.135,52.58863636363637,12
28,0.135,52.97727272727273,13
28,0.135,52.97727272727273,14
28,0.135,51.46363636363637,15
28,0.135,49.50000000000001,16
28,0.135,52.65000000000001,17
28,0.135,45.60576923076923,18
28,0.135,48.70384615384616,19
28,0.135,52.35576923076923,20
28,0.135,52.077272727272735,21
28,0.135,51.525000000000006,22
28,0.135,55.12500000000001,23
29,0.099,44.550000000000004,0
29,0.099,46.67142857142858,1
29,0.099,42.07500000000001,2
29,0.099,45.610714285714295,3
29,0.099,44.550000000000004,4
29,0.099,44.550000000000004,5
29,0.099,43.13571428571429,6
29,0.099,44.550000000000004,7
29,0.099,41.415000000000006,8
29,0.099,39.225,9
29,0.099,30.397499999999997,10
29,0.099,30.082689075630256,11
29,0.099,24.11911764705883,12
29,0.099,36.744230769230775,13
29,0.099,33.279230769230765,14
29,0.099,34.269230769230774,15
29,0.099,31.531318681318684,16
29,0.099,33.660000000000004,17
29,0.099,33.66,18
29,0.099,29.83707692307693,19
29,0.099,31.537087912087923,20
29,0.099,36.794999999999995,21
29,0.099,41.25000000000001,22
29,0.099,39.6,23
30,0.113,31.29230769230769,0
30,0.113,29.901538461538465,1
30,0.113,31.29230769230769,2
30,0.113,31.29230769230769,3
30,0.113,31.29230769230769,4
30,0.113,31.81384615384615,5
30,0.113,32.16153846153846,6
30,0.113,31.726923076923075,7
30,0.113,27.32397705235941,8
30,0.113,22.89889338731444,9
30,0.113,21.25360031273075,10
30,0.113,18.35691699604743,11
30,0.113,21.69577422577423,12
30,0.113,24.891608391608397,13
30,0.113,25.9447787506611,14
30,0.113,22.020948525159056,15
30,0.113,24.34761133603239,16
30,0.113,19.58275324675325,17
30,0.113,21.69577422577423,18
30,0.113,22.357138230190863,19
30,0.113,23.275560053981106,20
30,0.113,26.882239819004525,21
30,0.113,28.026483516483513,22
30,0.113,29.094395604395604,23
31,0.141,31.724999999999998,0
31,0.141,29.225454545454543,1
31,0.141,30.282954545454544,2
31,0.141,32.07749999999999,3
31,0.141,29.994545454545452,4
31,0.141,32.147999999999996,5
31,0.141,29.898409090909087,6
31,0.141,32.07749999999999,7
31,0.141,28.782043343653253,8
31,0.141,29.22545454545454,9
31,0.141,26.7075974025974,10
31,0.141,27.26152597402597,11
31,0.141,23.072727272727267,12
31,0.141,27.078409090909087,13
31,0.141,25.789624505928852,14
31,0.141,25.622430830039523,15
31,0.141,24.981521739130432,16
31,0.141,22.68818181818181,17
31,0.141,26.937409090909085,18
31,0.141,19.664875124875124,19
31,0.141,25.63636363636363,20
31,0.141,27.516203007518794,21
31,0.141,26.113672248803823,22
31,0.141,27.962056712637207,23
32,0.143,16.519959677419354,0
32,0.143,16.883225806451613,1
32,0.143,15.488709677419353,2
32,0.143,16.698709677419355,3
32,0.143,15.57316129032258,4
32,0.143,16.613370967741936,5
32,0.143,16.790967741935486,6
32,0.143,16.606451612903225,7
32,0.143,14.8605674960068,8
32,0.143,12.70964669738863,9
32,0.143,12.96184911919469,10
32,0.143,12.802785500222589,11
32,0.143,11.198479802651866,12
32,0.143,13.77410655855453,13
32,0.143,13.43048005708521,14
32,0.143,11.422297481254184,15
32,0.143,12.399464326567964,16
32,0.143,12.427928620452985,17
32,0.143,13.229000131130341,18
32,0.143,11.442260869565217,19
32,0.143,13.181010447898723,20
32,0.143,14.56265082934013,21
32,0.143,15.30326680672269,22
32,0.143,15.40465053763441,23
33,0.162,15.587027027027029,0
33,0.162,17.30771943573668,1
33,0.162,16.363636363636363,2
33,0.144,16.619318181818183,3
33,0.162,15.552000000000003,4
33,0.162,16.899545454545457,5
33,0.162,16.25318181818182,6
33,0.162,16.69090909090909,7
33,0.144,15.017964263165501,8
33,0.144,14.760567597409702,9
33,0.162,14.095384615384615,10
33,0.144,12.93175453388726,11
33,0.144,12.854634146341462,12
33,0.144,13.823680709534367,13
33,0.144,14.098086303939963,14
33,0.144,13.01610054631758,15
33,0.144,14.26566596194503,16
33,0.144,13.395442510977395,17
33,0.162,13.77475687103594,18
33,0.162,13.322571428571427,19
33,0.162,13.400360551431602,20
33,0.162,13.85281596452328,21
33,0.162,14.267368421052632,22
33,0.162,15.49146117040854,23
34,0.15,31.458333333333332,0
34,0.15,39.375,1
34,0.15,35.625,2
34,0.15,33.75,3
34,0.15,31.0,4
34,0.15,33.75,5
34,0.15,33.75,6
34,0.15,35.0,7
34,0.15,29.03571428571429,8
34,0.15,30.32608695652174,9
34,0.15,27.558333333333334,10
34,0.15,27.25833333333333,11
34,0.15,24.099999999999998,12
34,0.15,26.00595238095238,13
34,0.15,26.125,14
34,0.15,23.924999999999997,15
34,0.15,31.308333333333334,16
34,0.15,24.6,17
34,0.15,20.82539100684262,18
34,0.15,21.022727272727273,19
34,0.15,20.018939393939394,20
34,0.15,23.85822510822511,21
34,0.15,23.882575757575754,22
34,0.15,29.708333333333332,23
35,0.093,13.391999999999998,0
35,0.093,13.542260869565217,1
35,0.093,13.154086956521738,2
35,0.093,13.391999999999998,3
35,0.093,13.392,4
35,0.093,13.392,5
35,0.093,12.959999999999999,6
35,0.093,13.306153846153846,7
35,0.093,12.74838095238095,8
35,0.093,12.16055172413793,9
35,0.093,12.350086956521737,10
35,0.093,12.290086956521739,11
35,0.093,11.12290909090909,12
35,0.093,12.233836956521737,13
35,0.093,12.290086956521739,14
35,0.093,10.92,15
35,0.093,12.290086956521739,16
35,0.093,12.069704347826086,17
35,0.093,10.964085561497326,18
35,0.093,10.668129729729731,19
35,0.093,10.489392686804452,20
35,0.093,11.983836956521737,21
35,0.093,11.359887931034484,22
35,0.093,12.010153846153846,23
36,0.093,33.48,0
36,0.093,35.5725,1
36,0.093,30.48485294117647,2
36,0.093,34.87499999999999,3
36,0.093,33.48,4
36,0.093,33.48,5
36,0.093,31.182352941176465,6
36,0.093,32.46545454545454,7
36,0.093,23.34238790621144,8
36,0.093,24.517352941176473,9
36,0.093,25.73,10
36,0.093,26.60985294117647,11
36,0.093,23.250000000000004,12
36,0.093,24.10705882352941,13
36,0.093,26.29985294117647,14
36,0.093,27.202499999999997,15
36,0.093,31.87985294117647,16
36,0.093,28.21182352941176,17
36,0.093,19.944852941176467,18
36,0.093,23.077244582043342,19
36,0.093,19.716911764705884,20
36,0.093,28.5975,21
36,0.093,22.460521978021983,22
36,0.093,29.080794499618026,23
37,0.241,20.365931832395244,0
37,0.241,35.97365853658537,1
37,0.241,23.345650406504067,2
37,0.241,24.864146341463414,3
37,0.241,21.160975609756097,4
37,0.241,21.160975609756097,5
37,0.241,21.160975609756097,6
37,0.241,20.052250627988006,7
37,0.241,13.30174900318979,8
37,0.241,14.909038283420808,9
37,0.241,18.51773248691391,10
37,0.241,14.703573281397803,11
37,0.241,16.801976238063514,12
37,0.241,20.175445366674285,13
37,0.241,17.966687194693126,14
37,0.241,15.03196903886847,15
37,0.241,20.309433506036775,16
37,0.241,15.48084594010497,17
37,0.241,17.431700885046826,18
37,0.241,15.35400383484181,19
37,0.241,15.174310710498409,20
37,0.241,15.731471436713406,21
37,0.241,14.529568809453275,22
37,0.241,18.28574399697485,23
38,0.218,17.5960064325918,0
38,0.218,16.283916376306625,1
38,0.218,16.858160278745647,2
38,0.218,17.43240418118467,3
38,0.218,19.14146341463415,4
38,0.218,19.14146341463415,5
38,0.218,17.43240418118467,6
38,0.218,17.5960064325918,7
38,0.218,16.45612587754942,8
38,0.218,17.56461442377227,9
38,0.218,14.277101045296169,10
38,0.218,15.115889978791094,11
38,0.218,13.11892857142857,12
38,0.218,13.977012535979398,13
38,0.218,15.283282835933953,14
38,0.218,12.365200424178155,15
38,0.218,16.40062778366914,16
38,0.218,16.380535191637634,17
38,0.218,13.373958188153312,18
38,0.218,11.901987577639751,19
38,0.218,14.24595818815331,20
38,0.218,16.135840904608507,21
38,0.218,16.450895099710877,22
38,0.218,17.040357816234284,23
39,0.186,25.8453488372093,0
39,0.186,26.509634551495015,1
39,0.186,25.845348837209304,2
